sampleid,locid,substrate,batid,species,year,repro,use,dfresh,dmarine,dforcore,elev,slope,aspect,bldg060,bldg090,bldg120,bldg150,bldg180,bldg210,bldg240,bldg270,bldg300,bldg330,bldg360,road060,road090,road120,road150,road180,road210,road240,road270,road300,road330,road360,ptcc060,ptcc090,ptcc120,ptcc150,ptcc180,ptcc210,ptcc240,ptcc270,ptcc300,ptcc330,ptcc360,pdev060,pdev090,pdev120,pdev150,pdev180,pdev210,pdev240,pdev270,pdev300,pdev330,pdev360,pfor060,pfor090,pfor120,pfor150,pfor180,pfor210,pfor240,pfor270,pfor300,pfor330,pfor360,pgra060,pgra090,pgra120,pgra150,pgra180,pgra210,pgra240,pgra270,pgra300,pgra330,pgra360,pwet060,pwet090,pwet120,pwet150,pwet180,pwet210,pwet240,pwet270,pwet300,pwet330,pwet360
4138,R047,Bldg,EPFU.786,EPFU,2016,1,0,348.389259,511.918768,51.831544,6,0,0.54,2.652582386,2.750826177,2.652582385,2.405008029,2.259607216,2.454089826,2.984155184,3.711432144,3.961189695,4.033678998,4.494653486,0,139.7663531,78.6185736,69.23089731,48.07701201,68.77025188,72.47696841,102.0546052,107.8870631,109.5212506,107.1245322,53.538462,58.344828,58.647059,57.833333,55.522124,54.823529,52.217822,NA,NA,NA,NA,0,0.085676,0.166363,0.242286,0.296131,0.347517,0.38102,0.42038,0.464021,0.492062,0.51346,0.974086,0.784108,0.625923,0.493501,0.397422,0.316607,0.258785,0.209815,0.176608,0.150922,0.129698,0,0,0,0,0,0,0,0,0.000586,0.005526,0.009491,0.654717,0.583981,0.570567,0.513556,0.502008,0.490824,0.482001,0.469008,0.440805,0.420456,0.406308
4139,R047,Bldg,EPFU.786,EPFU,2016,1,0,27.021807,216.406788,311.184065,3,0,0.54,6.1893589,5.894627523,7.515650091,7.073553026,7.368284401,6.640478352,6.134096767,5.938291431,5.552739126,5.232090874,4.912189602,333.8992585,298.9526548,233.7890458,165.1648489,120.6086502,138.5260638,129.9912555,108.211585,100.721413,95.54861323,98.53057107,15.076923,16.5,19.442308,20.974684,22.269565,22.8,23.453202,NA,NA,NA,NA,0.662164,0.692786,0.706167,0.713314,0.706057,0.683806,0.639889,0.602255,0.556053,0.523851,0.506798,0,0,0,0,0,0.001716,0.021633,0.048623,0.068758,0.073941,0.073698,0,0,0,0,0,0,0,0,0,0.00113,0.001997,0.337836,0.307214,0.293833,0.286686,0.293943,0.314478,0.338478,0.350133,0.379706,0.412172,0.435482
4140,R047,Bldg,EPFU.786,EPFU,2016,1,0,431.742757,2670.755328,734.636292,9,0,0.54,1.768388257,2.357851009,1.768388257,1.556181666,1.375413088,1.371403138,1.105242661,1.047933782,0.954929659,0.935345855,1.056120764,46.62860796,40.95796969,204.391081,130.8102918,90.84048043,66.73994483,84.56398996,66.81599206,56.30224874,101.2763932,106.3216626,56.384615,53.241379,51.06,51.316456,52.637931,55.038961,57.477612,NA,NA,NA,NA,0.484613,0.481644,0.509876,0.544367,0.496461,0.441654,0.382823,0.337817,0.295248,0.272328,0.255175,0.308452,0.273647,0.252803,0.209084,0.214705,0.233041,0.260294,0.298701,0.35945,0.4041,0.43335,0,0,0,0,0,0,0,0,0,0,0,0.206934,0.244709,0.237322,0.24655,0.30048,0.345547,0.390614,0.407902,0.400608,0.381987,0.36646
4141,R047,Bldg,EPFU.786,EPFU,2016,1,0,1026.8682,2247.492726,466.170675,13,26.57,-0.6,2.652582386,2.357851009,2.873630917,2.263536968,1.768388256,1.515761363,1.27102906,1.091597689,0.990297424,0.993804971,0.884194128,511.6240415,227.3884629,127.9060103,259.0387909,179.8880492,132.1626485,123.4177176,99.88571177,81.89811452,97.74176638,82.13023426,41,41.34375,43.288462,44.481013,47.234783,49.294118,51.144231,NA,NA,NA,NA,0.511832,0.571012,0.557537,0.442834,0.378334,0.328554,0.302829,0.275952,0.260061,0.239834,0.228853,0.488168,0.421473,0.409162,0.472431,0.484736,0.472858,0.459492,0.453703,0.439475,0.424388,0.401858,0,0,0,0,0,0,0,0,0,0,0,0,0.007515,0.036271,0.119814,0.197279,0.269739,0.315288,0.356067,0.37864,0.405106,0.43562
4142,R047,Bldg,EPFU.786,EPFU,2016,1,0,223.750452,1801.290878,1023.534257,10,0,0.54,0.884194129,0.785950336,0.442097064,0.424413182,0.392975168,0.360895563,0.276310665,0.305647353,0.247574356,0.233836464,0.196487584,1502.638797,667.8394654,375.6596993,240.4222075,437.8302163,321.6711794,246.2794968,194.5912073,157.6188779,130.2635354,109.4575541,68.285714,72.5,76.92,78.455696,79.263158,79.548387,79.470297,NA,NA,NA,NA,0.373566,0.264379,0.209946,0.183729,0.171552,0.167517,0.165605,0.156359,0.148452,0.139992,0.13016,0.626434,0.735621,0.790054,0.816271,0.828448,0.832483,0.831492,0.835008,0.838964,0.845907,0.856116,0,0,0,0,0,0,0,0,0,0,0,0.157364,0.187966,0.204471,0.201889,0.170862,0.134228,0.10466,0.093403,0.091001,0.094584,0.098362
4143,R047,Bldg,EPFU.786,EPFU,2016,1,0,252.802877,771.180079,187.487397,5,0,0.54,12.3787178,7.073553027,7.957747155,6.790610905,7.564771985,6.85701569,6.576193831,6.156610969,5.941784543,5.758222918,5.722700886,529.6152156,414.1693694,232.9702703,190.8999913,132.5694384,136.2394436,139.4471329,141.3037183,126.0606385,135.0628164,120.8852133,30.230769,34.137931,37.826923,40.113924,40.817391,40.412903,40.17734,NA,NA,NA,NA,0.996841,0.910228,0.853898,0.772763,0.739045,0.721789,0.699015,0.687032,0.671607,0.657545,0.639403,0,0,0.001608,0.031634,0.055244,0.088348,0.118212,0.14187,0.155861,0.168504,0.179606,0,0,0,0,0,0,0,0,0,0,0,0.003159,0.089772,0.146102,0.227237,0.256342,0.261543,0.273358,0.273125,0.270959,0.26732,0.268612
4144,R047,Bldg,EPFU.786,EPFU,2016,1,0,555.352152,2344.508373,1211.343136,30,0,0.54,3.536776514,2.750826177,2.873630917,2.263536968,1.866632048,1.804477813,1.602601858,1.44090895,1.37934284,1.344559666,1.178925504,494.7271665,407.353346,229.1362571,146.6472045,138.0440645,121.3586983,92.91525341,76.0327056,67.12380561,55.4742195,46.61375389,52.818182,54.592593,55.8125,57.649351,60.903509,62.324503,64.004975,NA,NA,NA,NA,0.083543,0.169168,0.162854,0.111228,0.094164,0.087393,0.084893,0.083094,0.101822,0.116773,0.11297,0.916458,0.830832,0.837146,0.888772,0.905837,0.912607,0.915107,0.916906,0.898178,0.883227,0.88703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,R047,Bldg,EPFU.786,EPFU,2016,1,0,707.748936,644.454386,351.114374,8,0,0.54,4.420970643,3.536776514,2.873630917,2.82942121,2.750826176,2.670627163,2.652582386,2.619834455,2.68795015,2.776808006,2.922752813,684.3932297,415.7188367,313.0082525,247.2690612,171.7146258,134.4964825,142.5346539,124.2323367,115.3122824,105.4739912,111.78542,34.769231,40.888889,44.156863,48.641026,50.267857,52.16129,53.577114,NA,NA,NA,NA,0.753992,0.669398,0.669707,0.629932,0.584303,0.535814,0.500745,0.488697,0.489069,0.503005,0.522976,0.031238,0.130878,0.138709,0.167831,0.185841,0.199958,0.217192,0.227605,0.233388,0.23231,0.229428,0.21477,0.199725,0.155039,0.098765,0.070796,0.053691,0.040609,0.031621,0.025237,0.02122,0.018141,0,0,0.036546,0.12317,0.176793,0.246753,0.301323,0.325582,0.329898,0.328854,0.31923
4146,R047,Bldg,EPFU.786,EPFU,2016,1,0,542.639328,1201.281745,712.257969,17,0,0.54,5.305164771,6.680577859,4.863067706,4.527073937,3.536776512,3.536776514,3.536776514,3.362120884,3.112363332,2.922955796,2.799948073,551.7106153,245.2047179,311.0691058,283.7021766,228.1447374,173.5158943,153.8222466,147.9058416,132.4820299,127.2371184,129.0348582,63.916667,63.884615,63.1,63.171053,63.790909,63.118421,61.989899,NA,NA,NA,NA,0.994419,0.917942,0.859799,0.794216,0.744223,0.710123,0.679791,0.656888,0.623668,0.605291,0.585958,0.005581,0.082058,0.140201,0.205784,0.255777,0.289877,0.320209,0.343112,0.3659,0.370124,0.378424,0,0,0,0,0,0,0,0,0.010432,0.024585,0.035617,0,0,0,0,0,0,0,0,0,0,0
4147,R047,Bldg,EPFU.786,EPFU,2016,1,0,568.388825,573.478931,484.609528,16,21.57,-0.65,4.420970643,4.32272685,4.420970642,4.668544997,5.010433392,4.980358764,4.807805574,4.715702018,4.668544998,4.559811041,4.642019174,87.75073981,417.1467218,317.7318142,303.6349263,239.0329791,200.0257998,153.144753,167.6093135,164.452258,150.6996524,136.5372526,54.153846,48.758621,45.588235,43.15,42.356522,43.374194,44.490099,NA,NA,NA,NA,1,1,0.9985,0.985839,0.969733,0.926882,0.883352,0.826708,0.794019,0.77484,0.762498,0,0,0.0015,0.014161,0.030267,0.073118,0.116648,0.173292,0.204086,0.214771,0.2143,0,0,0,0,0,0,0,0,0.000166,0.002372,0.007516,0,0,0,0,0.001301,0.014903,0.026767,0.036735,0.043766,0.054364,0.058294
4148,R047,Bldg,EPFU.786,EPFU,2016,1,0,445.779403,2583.072241,698.153369,18,0,0.54,3.536776514,3.929751682,3.094679449,2.68795015,2.357851008,1.948836038,1.657863991,1.44090895,1.591549431,1.43224834,1.449095932,279.7304982,124.3246659,195.2611848,160.805126,150.3359821,114.9025485,95.43926137,76.68346663,91.4896713,85.26766152,74.695186,39.727273,44.75,46.061224,49.192308,50.946903,53.092105,54.595,NA,NA,NA,NA,0.374124,0.515878,0.525377,0.530484,0.453805,0.404354,0.371568,0.340631,0.309745,0.282041,0.261595,0.625876,0.484122,0.457247,0.397107,0.391803,0.385656,0.375998,0.40234,0.432413,0.463301,0.485458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017377,0.072408,0.154393,0.20999,0.252435,0.26604,0.274666,0.279104,0.28626
4149,R047,Bldg,EPFU.786,EPFU,2016,1,0,756.472879,987.076625,216.134512,24,0,0.54,3.536776514,3.929751682,3.978873577,3.395305452,3.92975168,3.753313851,3.64730078,3.755096052,3.890454165,3.595235629,3.610459357,416.0211328,335.0660048,288.1249609,184.399975,153.5561484,171.0620492,130.9693815,119.9977977,127.9152517,121.395505,114.946145,62.538462,57.6,52.365385,52.802469,52.275862,50.506494,49.632353,NA,NA,NA,NA,0.58716,0.549341,0.451456,0.437494,0.467225,0.48288,0.495018,0.509428,0.525071,0.537269,0.549239,0.41284,0.450659,0.521606,0.494033,0.446944,0.423528,0.400126,0.373771,0.348867,0.338444,0.336657,0,0,0,0,0,0.000628,0.003412,0.00735,0.014777,0.019481,0.018141,0.171859,0.128089,0.133758,0.145161,0.156606,0.172459,0.176323,0.181513,0.183584,0.176868,0.164593
4150,R047,Bldg,EPFU.786,EPFU,2016,1,0,146.245748,2290.058196,360.082494,15,0,0.54,1.768388257,3.536776514,3.315727981,2.68795015,2.554338592,2.814985388,2.652582386,2.401514917,2.228169203,2.133757731,1.989436789,292.1049793,397.3919261,312.0722194,199.7262204,151.6907889,144.6185726,154.8760936,145.3682583,117.7482892,103.070674,94.7578656,58.769231,58,59.634615,60.461538,59.20354,57.850649,56.425743,NA,NA,NA,NA,0.318219,0.385855,0.411515,0.433546,0.430994,0.41753,0.383599,0.354251,0.309467,0.275921,0.255823,0.681781,0.614083,0.586073,0.540619,0.532168,0.534195,0.557413,0.547012,0.554455,0.572017,0.571614,0,0,0,0,0,0,0,0,0,0,0,0,0.000062,0.002412,0.025836,0.036838,0.055287,0.079966,0.14236,0.203733,0.241304,0.267581
4151,R047,Bldg,EPFU.786,EPFU,2016,1,0,656.263325,712.067052,454.786121,6,0,0.54,3.536776514,4.32272685,4.19992211,4.951487118,4.617458224,4.619463202,4.531494909,4.32272685,4.102660756,3.85830165,3.782385993,316.0842805,291.320767,265.0175038,249.5912549,241.7632435,199.3369475,159.8440256,138.1898392,158.3308048,170.9067039,155.973543,37.923077,38.448276,40.705882,40.825,41.765217,42.748387,43.371287,NA,NA,NA,NA,0.532314,0.534547,0.564172,0.646759,0.671003,0.688925,0.710757,0.7277,0.733899,0.730047,0.723681,0.467686,0.465453,0.435828,0.353241,0.328135,0.303859,0.271265,0.247783,0.221424,0.214278,0.213124,0,0,0,0,0.000863,0.007216,0.017979,0.021904,0.022937,0.02122,0.018141,0.104613,0.158787,0.202002,0.184031,0.153628,0.120805,0.091371,0.073759,0.078831,0.086243,0.097561
4152,R047,Bldg,EPFU.786,EPFU,2016,1,0,409.626084,1162.794438,800.371506,21,0,0.54,5.305164771,3.536776514,2.431533853,2.546479089,2.357851008,2.237552488,2.155223188,1.921211933,1.803756022,2.016839499,1.989436789,321.9724628,237.9325067,156.9673116,134.1139843,93.13471129,89.16326082,91.84061458,120.3000066,104.437072,110.9841424,103.0955099,38.076923,41.724138,38.44,39.6,39.4,40.076923,41.189055,NA,NA,NA,NA,0.305784,0.372655,0.389004,0.423297,0.415646,0.396384,0.381346,0.378353,0.381539,0.386211,0.386802,0.637175,0.505631,0.458792,0.430019,0.439057,0.443318,0.453128,0.451842,0.445378,0.444446,0.451355,0.057041,0.121714,0.152204,0.146684,0.145298,0.160298,0.165526,0.163187,0.158259,0.147504,0.136005,0,0,0,0,0,0,0,0.006618,0.014825,0.02184,0.025837
4153,R047,Bldg,EPFU.786,EPFU,2016,1,0,342.585659,1222.123608,429.581648,21,0,0.54,2.652582386,2.750826177,2.431533853,2.68795015,2.259607216,2.165373376,2.044698922,1.921211933,1.980594848,2.046069057,2.038558685,566.0658334,251.5848148,256.9037234,164.4183829,130.2016201,109.780188,127.1059029,129.7802008,117.8555816,109.3934073,121.1458924,41.25,43.615385,47.625,49.421053,50.381818,51.684211,51.955,NA,NA,NA,NA,0,0.04918,0.049662,0.06039,0.109903,0.138116,0.168828,0.197839,0.220153,0.236946,0.244395,1,0.95082,0.950338,0.920664,0.867603,0.83492,0.792609,0.750616,0.70398,0.673,0.64747,0,0,0,0.018946,0.02243,0.023722,0.025263,0.019763,0.015773,0.013286,0.012715,0,0,0,0,0.000064,0.003242,0.0133,0.031783,0.060094,0.079666,0.107124
4154,R047,Bldg,EPFU.786,EPFU,2016,1,0,724.176882,1513.872402,821.993192,26,0,0.54,3.536776514,3.143801346,3.757825045,3.819718634,3.43853272,3.536776514,3.205203716,2.969145715,2.68795015,2.513741984,2.431533853,1626.317091,881.0464932,495.5886524,317.1767375,220.2616232,165.1751783,126.4622459,110.747262,89.70528217,121.0557429,149.6049802,49.230769,52.766667,54.5,57.5625,58.706897,60.454545,62.258706,NA,NA,NA,NA,0.249931,0.185104,0.149322,0.115655,0.102806,0.094586,0.081692,0.075468,0.079235,0.091453,0.107514,0.750069,0.814896,0.850678,0.884345,0.897194,0.905414,0.906233,0.890416,0.865799,0.843513,0.820959,0,0,0,0,0,0,0.012075,0.034117,0.054967,0.065034,0.071527,0,0,0,0,0,0,0,0,0,0,0.002982
4155,R047,Bldg,EPFU.786,EPFU,2016,1,0,417.410312,901.358183,158.045523,6,0,0.54,4.420970643,3.143801346,3.094679449,4.668544997,5.108677184,5.629970777,5.636737569,5.41432454,5.199061475,4.735188389,4.44553159,0,57.82603522,98.22654051,151.0914251,154.2876041,162.1867736,163.6831151,146.0233587,125.4634957,103.6888394,101.0743502,45.928571,44.321429,40.04,37.4,38.034483,39.961538,41.766169,NA,NA,NA,NA,0.401903,0.408956,0.507608,0.599542,0.616817,0.599316,0.583619,0.547658,0.519494,0.49147,0.483412,0.27967,0.256302,0.213224,0.193221,0.184394,0.196511,0.195423,0.206426,0.214149,0.222119,0.223257,0,0,0,0,0,0,0,0,0,0,0,0.318427,0.422842,0.390351,0.314387,0.294242,0.284725,0.291559,0.312264,0.325963,0.344308,0.351248
4156,R047,Bldg,EPFU.786,EPFU,2016,1,0,726.87689,964.912736,369.403785,24,0,0.54,4.420970643,3.929751682,3.757825045,4.102660755,4.224483056,3.897672076,3.813087179,3.755096052,3.572144279,3.595235629,3.536776513,462.8004915,300.9679258,236.1349277,217.9090954,171.2439321,163.6967537,128.0871251,131.8502781,131.0424004,128.6449516,131.581151,32.928571,32.785714,34.56,37.1375,41.086207,44.737179,46.707921,NA,NA,NA,NA,0.8001,0.827961,0.837481,0.793318,0.755673,0.720375,0.664628,0.628596,0.615329,0.612837,0.613811,0.1999,0.172039,0.162519,0.206682,0.244327,0.279625,0.330417,0.357964,0.356694,0.343975,0.330143,0,0,0,0,0,0,0,0.001769,0.003114,0.00643,0.010002,0,0.015812,0.051342,0.120714,0.143667,0.143129,0.124035,0.106626,0.103836,0.107094,0.111781
4157,R047,Bldg,EPFU.786,EPFU,2016,1,0,583.113913,1372.009114,807.380408,4,10.02,0.53,7.957747157,4.32272685,3.315727981,2.82942121,2.554338592,2.381910713,2.155223188,2.226859287,1.909859317,1.783003035,1.792949205,0,76.73618478,188.7059177,120.7717873,93.01419375,74.21256435,81.38052709,68.2959968,74.65994152,61.702431,74.83282241,42.692308,41.275862,38.411765,37.802469,38.878261,39.435897,40.074257,NA,NA,NA,NA,0.194169,0.291696,0.333305,0.331981,0.333072,0.327695,0.303534,0.28748,0.258726,0.244216,0.229783,0.495593,0.275862,0.176584,0.14188,0.160009,0.191143,0.215952,0.229145,0.240327,0.251336,0.264718,0.124667,0.121605,0.094299,0.07368,0.053097,0.040268,0.030457,0.026295,0.024839,0.02122,0.018141,0.681164,0.586699,0.572395,0.571627,0.563278,0.555769,0.562323,0.565261,0.576263,0.576438,0.580648
4158,R047,Bldg,EPFU.786,EPFU,2016,1,0,656.69377,1268.395851,356.949523,25,0,0.54,5.305164771,4.32272685,3.536776513,2.82942121,2.652582384,2.742806276,2.486795986,2.401514917,2.405008029,2.192216847,2.161363425,266.0027877,205.4038033,185.4349102,148.4739913,120.1555696,88.2775614,89.07488204,111.1222498,128.2838075,121.3709013,122.1897536,49.833333,51.125,50.423077,50.65,50.571429,49.577922,49.115385,NA,NA,NA,NA,0.397072,0.297858,0.242002,0.249879,0.283589,0.32155,0.362175,0.391329,0.400355,0.402454,0.408882,0.602928,0.702142,0.757998,0.750122,0.709108,0.664399,0.610607,0.553374,0.524957,0.510838,0.497055,0,0,0,0,0.007303,0.014052,0.024969,0.041637,0.05322,0.056751,0.05611,0,0,0,0,0,0.002345,0.008623,0.022946,0.035299,0.056946,0.075158
4159,R047,Bldg,EPFU.786,EPFU,2016,1,0,108.203051,657.220101,212.303458,9,0,0.54,4.420970643,5.108677186,5.084116238,5.800313481,6.877065441,6.784836577,6.631455964,6.767905675,6.861346436,6.752027888,6.385846482,126.9208058,56.40924703,67.31969659,136.7815261,178.4511939,131.1069996,167.936375,166.2558436,163.2697433,152.633984,131.3500702,48.769231,46.551724,45.588235,44.012346,42.75,42.415584,42.246305,NA,NA,NA,NA,0.419666,0.436709,0.504123,0.614318,0.659322,0.696105,0.731838,0.760989,0.760682,0.735669,0.702301,0.53327,0.420897,0.320739,0.230813,0.196428,0.17506,0.161802,0.150038,0.148954,0.166331,0.176293,0,0,0,0,0,0,0,0,0,0,0,0.546282,0.452738,0.367082,0.299262,0.278731,0.245332,0.204814,0.168172,0.156037,0.164682,0.185022
4160,R047,Bldg,EPFU.786,EPFU,2016,1,0,541.380115,2066.416886,251.419749,8,0,0.54,1.768388257,1.178925505,1.768388257,1.556181666,1.670144464,1.660119588,1.492077592,1.571900673,1.520813901,1.549166572,1.547339725,0,58.02857124,73.58325723,116.0215369,154.7341892,169.4833727,129.7607072,106.9051879,126.520483,128.5195193,109.2102917,56.333333,57.7,59.096154,58.525641,58.775862,59.032895,60.191176,NA,NA,NA,NA,0.534731,0.581347,0.57962,0.550423,0.518479,0.486249,0.463514,0.424696,0.374316,0.343172,0.325002,0.409279,0.278873,0.20118,0.169305,0.165952,0.176489,0.193271,0.237257,0.301812,0.347583,0.378773,0,0,0,0,0,0,0,0,0,0,0,0.465269,0.401534,0.382465,0.379037,0.387578,0.398619,0.399089,0.388918,0.373948,0.361124,0.35046
4161,R047,Bldg,EPFU.786,EPFU,2016,1,0,650.478866,635.012334,505.196495,18,0,0.54,4.420970643,5.894627523,5.30516477,4.527073937,4.519214432,4.908179652,4.697281308,4.803029834,4.420970642,4.209056346,4.003434525,372.7411596,382.4124742,383.7998846,245.6319261,208.2874426,186.876165,197.8174967,176.3291973,152.6934549,142.6576276,144.2618033,33.307692,33,37.32,41.873418,43.122807,42.675325,42.679803,NA,NA,NA,NA,1,0.9385,0.85643,0.816408,0.804655,0.806138,0.79447,0.785809,0.784767,0.775708,0.765397,0,0.0615,0.14357,0.183591,0.195345,0.193862,0.19315,0.192482,0.191081,0.192567,0.192267,0,0,0,0,0,0,0.01238,0.021709,0.02173,0.020963,0.018141,0,0.002846,0.017653,0.043845,0.073761,0.083886,0.083332,0.070555,0.059205,0.058508,0.066753
4162,R047,Bldg,EPFU.786,EPFU,2016,1,0,877.348174,1713.435023,424.318777,8,0,0.54,1.768388257,2.750826177,3.536776513,3.112363331,3.43853272,3.320239176,3.481514381,3.231129161,3.041627802,2.806037564,2.505216697,408.4797382,181.5465503,164.6874432,188.1681396,153.278946,129.88839,123.9318044,126.9499288,104.7922839,117.7643562,114.3015864,51.833333,55,56.431373,55.576923,55.45045,55.36129,56.064677,NA,NA,NA,NA,0.852841,0.727109,0.688597,0.676559,0.604683,0.552241,0.523965,0.504142,0.474757,0.45296,0.422658,0.147159,0.272891,0.311403,0.315587,0.369578,0.415762,0.435661,0.432334,0.423251,0.400212,0.38764,0,0,0,0,0,0,0,0,0.011619,0.02355,0.026367,0,0,0,0.007854,0.03165,0.047583,0.065543,0.093903,0.122145,0.167464,0.21993
4163,R047,Bldg,EPFU.786,EPFU,2016,1,0,1094.038938,2237.018716,1113.198145,18,0,0.54,0.884194129,0.392975168,0.221048532,0.141471061,0.098243792,0.072179113,0.055262133,0.087327815,0.106103295,0.116918232,0.098243792,1610.344577,715.7087008,402.5861442,257.6551322,178.9271751,131.4567002,104.1608701,123.2363018,99.82140446,82.49702846,69.32041976,69.692308,69.655172,70.529412,71.205128,71.433628,71.683871,72.029703,NA,NA,NA,NA,0.008291,0.074176,0.081595,0.074108,0.071726,0.074184,0.071566,0.082603,0.084839,0.081954,0.076987,0.991709,0.925824,0.918405,0.925892,0.928274,0.925816,0.928434,0.917397,0.9085,0.898462,0.880045,0,0,0,0,0,0,0,0,0,0,0,0.003898,0.036578,0.067786,0.18465,0.238025,0.237688,0.259159,0.29107,0.315614,0.344842,0.359123
4164,R047,Bldg,EPFU.786,EPFU,2016,1,0,125.138847,828.207607,300.319004,6,0,0.54,7.957747157,5.108677186,5.084116238,4.951487118,4.617458224,4.763821427,4.420970643,4.541046388,4.633177233,4.735188389,4.789384862,266.0729458,341.9185681,192.3291945,187.3203847,146.0004953,123.9369924,120.0308764,94.83921099,108.0194868,110.353372,106.6075122,45.230769,51.714286,54.745098,55.4,55.117117,54.032258,53,NA,NA,NA,NA,0.911747,0.796496,0.739283,0.67978,0.620412,0.571761,0.533189,0.514396,0.508526,0.504273,0.502761,0,0,0.021015,0.122799,0.220297,0.267518,0.279693,0.277274,0.2797,0.288358,0.293691,0,0,0,0,0,0,0,0.001053,0.003995,0.005305,0.004535,0.088253,0.203504,0.249084,0.275442,0.299909,0.318351,0.32996,0.335249,0.334562,0.329835,0.324077
4165,R047,Bldg,EPFU.786,EPFU,2016,1,0,660.755263,1195.681749,469.199975,23,10.02,-1,2.652582386,3.536776514,3.315727981,3.253834392,3.536776512,3.608955626,3.039417317,2.70716227,2.68795015,2.630660216,2.726265229,155.4271196,87.18034206,137.316996,206.0863171,143.115498,133.1829528,131.4134685,112.7039777,111.989522,112.6073498,132.3845189,43.916667,45.884615,47.895833,47.078947,46.563636,46.448052,48.015152,NA,NA,NA,NA,0.288306,0.356512,0.444224,0.52574,0.551748,0.561144,0.572838,0.584924,0.584966,0.567635,0.547645,0.711694,0.643488,0.555776,0.47426,0.448252,0.438856,0.427162,0.414568,0.408707,0.419835,0.431065,0,0,0,0,0,0,0,0.000509,0.006326,0.012529,0.02039,0,0,0,0,0.005841,0.011068,0.014726,0.023529,0.02852,0.026525,0.025235
4166,R047,Bldg,EPFU.786,EPFU,2016,1,0,104.438641,1909.046105,588.738621,6,0,0.54,5.305164771,4.32272685,2.652582385,1.839123787,1.375413088,1.227044913,1.105242661,1.047933782,0.954929659,0.964575413,0.933316024,0,49.42860116,27.80358815,77.96906121,96.85563081,85.42004216,65.39971978,73.20834731,59.29876131,70.97664634,61.04176176,69.384615,70.103448,69.634615,68.166667,66.469027,64.941558,63.920792,NA,NA,NA,NA,0.115947,0.1804,0.219807,0.25473,0.269019,0.260654,0.24034,0.22256,0.199275,0.192181,0.195963,0.468398,0.338395,0.255746,0.20563,0.221791,0.254606,0.295944,0.311445,0.326568,0.329263,0.335655,0,0,0,0,0,0,0,0,0,0,0,0.415654,0.481204,0.524446,0.553531,0.561671,0.572645,0.577487,0.58392,0.588508,0.58507,0.571114
4167,R047,Bldg,EPFU.786,EPFU,2016,1,0,925.886177,1679.006416,266.986282,7,0,0.54,4.420970643,3.143801346,2.873630917,2.82942121,2.4560948,2.381910713,2.542058119,2.357851009,2.192801438,2.075298615,1.964875841,524.5830329,436.5039162,245.5334529,397.8298999,283.4623852,225.5400528,175.0199183,138.2873428,118.1502549,106.8641867,102.2051214,57.692308,56.62069,54.333333,55.37037,54.878261,53.045455,52.536946,NA,NA,NA,NA,1,0.953842,0.836105,0.720946,0.659726,0.618148,0.583399,0.539074,0.496087,0.467978,0.430161,0,0.018405,0.066665,0.150292,0.177777,0.193849,0.217212,0.241151,0.255451,0.26411,0.272851,0,0.027754,0.087715,0.099147,0.106468,0.106137,0.095887,0.090771,0.082019,0.068966,0.058957,0,0,0.012202,0.073318,0.110361,0.136999,0.162797,0.188881,0.22007,0.244039,0.27658
